Color_field,Retribuzione mensile netta,Ateneo,Gruppo disciplinare,Tipo di corso,Numero di laureati,Tasso di occupazione
Letterario-umanistico,1469.0,Urbino Carlo Bo,Letterario-umanistico,Laurea magistrale biennale,41,59.3
Letterario-umanistico,1299.0,Venezia Ca’ Foscari,Letterario-umanistico,Laurea magistrale biennale,156,72.8
Letterario-umanistico,1376.0,Verona,Letterario-umanistico,Laurea magistrale biennale,77,78.7
Letterario-umanistico,1328.0,eCampus - telematica,Letterario-umanistico,Laurea magistrale biennale,1435,77.8
Linguistico,1153.0,*,Linguistico,*,19380,54.3
Linguistico,969.0,Bari,Linguistico,*,609,48.8
Linguistico,,Basilicata,Linguistico,*,1,
Linguistico,1228.0,Bergamo,Linguistico,*,452,65.9
Linguistico,1180.0,Bologna,Linguistico,*,1028,60.7
Linguistico,,Bolzano,Linguistico,*,6,
Linguistico,1179.0,Cagliari,Linguistico,*,237,46.3
Linguistico,884.0,Calabria,Linguistico,*,228,29.8
Linguistico,965.0,Cassino e Lazio Meridionale,Linguistico,*,111,56.3
Linguistico,964.0,Catania,Linguistico,*,381,36.8
Linguistico,1169.0,Chieti e Pescara,Linguistico,*,370,47.9
Linguistico,1003.0,Enna Kore,Linguistico,*,81,32.8
Linguistico,1141.0,Ferrara,Linguistico,*,175,62.4
Linguistico,1107.0,Firenze,Linguistico,*,382,50.5
Linguistico,697.0,Foggia,Linguistico,*,45,23.5
Linguistico,1204.0,Genova,Linguistico,*,332,57.6
Linguistico,1306.0,Insubria,Linguistico,*,133,61.0
Linguistico,822.0,L’Aquila,Linguistico,*,35,33.3
Linguistico,1099.0,Macerata,Linguistico,*,355,50.5
Linguistico,946.0,Messina,Linguistico,*,133,53.8
Linguistico,1208.0,Milano,Linguistico,*,1442,58.9
Linguistico,1200.0,Milano IULM,Linguistico,*,240,61.3
Linguistico,1258.0,Modena e Reggio Emilia,Linguistico,*,315,62.0
Linguistico,1072.0,Napoli Benincasa,Linguistico,*,206,48.2
Linguistico,965.0,Napoli Federico II,Linguistico,*,303,43.4
Linguistico,915.0,Napoli L’Orientale,Linguistico,*,1402,45.2
Linguistico,1226.0,Padova,Linguistico,*,575,63.9
Linguistico,932.0,Palermo,Linguistico,*,430,35.4
Linguistico,1116.0,Parma,Linguistico,*,135,49.4
Linguistico,1276.0,Pavia,Linguistico,*,147,67.9
Linguistico,1050.0,Perugia,Linguistico,*,127,38.8
Linguistico,1075.0,Piemonte Orientale,Linguistico,*,81,68.4
Linguistico,1218.0,Pisa,Linguistico,*,203,52.3
Linguistico,790.0,Roma LUMSA,Linguistico,*,51,35.3
Linguistico,1049.0,Roma Sapienza,Linguistico,*,979,48.0
Linguistico,1051.0,Roma Tor Vergata,Linguistico,*,223,56.9
Linguistico,1068.0,Roma Tre,Linguistico,*,447,56.1
Linguistico,1214.0,Roma UNINT,Linguistico,*,323,57.3
Linguistico,995.0,Salento,Linguistico,*,260,37.4
Linguistico,1002.0,Salerno,Linguistico,*,260,37.4
Linguistico,1198.0,Sassari,Linguistico,*,129,48.1
Linguistico,1255.0,Siena,Linguistico,*,189,56.9
Linguistico,1112.0,Siena Stranieri,Linguistico,*,324,51.6
Linguistico,1217.0,Torino,Linguistico,*,1066,60.8
Linguistico,1233.0,Trento,Linguistico,*,184,52.4
Linguistico,1167.0,Trieste,Linguistico,*,341,50.5
Linguistico,917.0,Tuscia,Linguistico,*,125,61.2
Linguistico,1215.0,Udine,Linguistico,*,190,61.8
Linguistico,1200.0,Urbino Carlo Bo,Linguistico,*,373,49.0
Linguistico,1569.0,Valle d’Aosta,Linguistico,*,50,59.4
Linguistico,1280.0,Venezia Ca’ Foscari,Linguistico,*,1380,60.4
Linguistico,1319.0,Verona,Linguistico,*,751,71.4
Linguistico,1308.0,eCampus - telematica,Linguistico,*,1035,71.1
Linguistico,1028.0,*,Linguistico,Laurea di primo livello,12207,41.7
Linguistico,942.0,Bari,Linguistico,Laurea di primo livello,474,44.8
Linguistico,,Basilicata,Linguistico,Laurea di primo livello,1,
Linguistico,1049.0,Bergamo,Linguistico,Laurea di primo livello,266,47.8
Linguistico,873.0,Bologna,Linguistico,Laurea di primo livello,521,35.2
Linguistico,1027.0,Cagliari,Linguistico,Laurea di primo livello,170,35.2
Linguistico,690.0,Calabria,Linguistico,Laurea di primo livello,178,21.8
Linguistico,863.0,Cassino e Lazio Meridionale,Linguistico,Laurea di primo livello,49,38.9
Linguistico,793.0,Catania,Linguistico,Laurea di primo livello,259,25.8
Linguistico,1045.0,Chieti e Pescara,Linguistico,Laurea di primo livello,203,36.1
Linguistico,828.0,Enna Kore,Linguistico,Laurea di primo livello,53,19.4
Linguistico,1086.0,Ferrara,Linguistico,Laurea di primo livello,119,57.4
Linguistico,1036.0,Firenze,Linguistico,Laurea di primo livello,278,41.8
Linguistico,697.0,Foggia,Linguistico,Laurea di primo livello,45,23.5
Linguistico,1165.0,Genova,Linguistico,Laurea di primo livello,248,49.3
Linguistico,1298.0,Insubria,Linguistico,Laurea di primo livello,104,55.3
Linguistico,,L’Aquila,Linguistico,Laurea di primo livello,27,
Linguistico,1009.0,Macerata,Linguistico,Laurea di primo livello,241,38.2
Linguistico,819.0,Messina,Linguistico,Laurea di primo livello,103,53.4
Linguistico,1130.0,Milano,Linguistico,Laurea di primo livello,1090,50.1
Linguistico,1027.0,Milano IULM,Linguistico,Laurea di primo livello,140,41.7
Linguistico,1066.0,Modena e Reggio Emilia,Linguistico,Laurea di primo livello,173,41.1
Linguistico,885.0,Napoli Benincasa,Linguistico,Laurea di primo livello,100,33.8
Linguistico,803.0,Napoli Federico II,Linguistico,Laurea di primo livello,201,31.7
Linguistico,814.0,Napoli L’Orientale,Linguistico,Laurea di primo livello,972,37.8
Linguistico,1022.0,Padova,Linguistico,Laurea di primo livello,323,48.5
Linguistico,829.0,Palermo,Linguistico,Laurea di primo livello,277,20.8
Linguistico,1014.0,Parma,Linguistico,Laurea di primo livello,114,43.9
Linguistico,1121.0,Pavia,Linguistico,Laurea di primo livello,81,51.1
Linguistico,912.0,Perugia,Linguistico,Laurea di primo livello,87,32.1
Linguistico,1024.0,Piemonte Orientale,Linguistico,Laurea di primo livello,57,61.0
Linguistico,994.0,Pisa,Linguistico,Laurea di primo livello,113,33.8
Linguistico,790.0,Roma LUMSA,Linguistico,Laurea di primo livello,51,35.3
Linguistico,944.0,Roma Sapienza,Linguistico,Laurea di primo livello,639,36.2
Linguistico,1014.0,Roma Tor Vergata,Linguistico,Laurea di primo livello,153,51.6
Linguistico,995.0,Roma Tre,Linguistico,Laurea di primo livello,271,44.1
Linguistico,1064.0,Roma UNINT,Linguistico,Laurea di primo livello,97,23.1
Linguistico,821.0,Salento,Linguistico,Laurea di primo livello,183,23.9
Linguistico,926.0,Salerno,Linguistico,Laurea di primo livello,185,28.1
Linguistico,1065.0,Sassari,Linguistico,Laurea di primo livello,89,32.8
Linguistico,1245.0,Siena,Linguistico,Laurea di primo livello,127,49.4
Linguistico,988.0,Siena Stranieri,Linguistico,Laurea di primo livello,237,40.1
Linguistico,989.0,Torino,Linguistico,Laurea di primo livello,504,42.1
Linguistico,1215.0,Trento,Linguistico,Laurea di primo livello,146,48.2
Linguistico,916.0,Trieste,Linguistico,Laurea di primo livello,239,37.8
Linguistico,872.0,Tuscia,Linguistico,Laurea di primo livello,90,52.9
Linguistico,995.0,Udine,Linguistico,Laurea di primo livello,110,50.0
Linguistico,1172.0,Urbino Carlo Bo,Linguistico,Laurea di primo livello,271,42.0
Linguistico,1579.0,Valle d’Aosta,Linguistico,Laurea di primo livello,49,58.1
Linguistico,1140.0,Venezia Ca’ Foscari,Linguistico,Laurea di primo livello,821,44.6
Linguistico,1154.0,Verona,Linguistico,Laurea di primo livello,511,61.9
Linguistico,1416.0,eCampus - telematica,Linguistico,Laurea di primo livello,367,66.1
Linguistico,1265.0,*,Linguistico,Laurea magistrale biennale,7173,74.5
Linguistico,1033.0,Bari,Linguistico,Laurea magistrale biennale,135,61.6
Linguistico,1340.0,Bergamo,Linguistico,Laurea magistrale biennale,186,85.9
Linguistico,1292.0,Bologna,Linguistico,Laurea magistrale biennale,507,82.4
Linguistico,,Bolzano,Linguistico,Laurea magistrale biennale,6,
Linguistico,1358.0,Cagliari,Linguistico,Laurea magistrale biennale,67,73.8
Linguistico,1139.0,Calabria,Linguistico,Laurea magistrale biennale,50,59.4
Linguistico,1006.0,Cassino e Lazio Meridionale,Linguistico,Laurea magistrale biennale,62,68.6
Linguistico,1119.0,Catania,Linguistico,Laurea magistrale biennale,122,60.2
Linguistico,1259.0,Chieti e Pescara,Linguistico,Laurea magistrale biennale,167,62.9
Linguistico,1105.0,Enna Kore,Linguistico,Laurea magistrale biennale,28,54.5
Linguistico,1223.0,Ferrara,Linguistico,Laurea magistrale biennale,56,71.9
Linguistico,1212.0,Firenze,Linguistico,Laurea magistrale biennale,104,72.1
Linguistico,1270.0,Genova,Linguistico,Laurea magistrale biennale,84,81.6
Linguistico,1326.0,Insubria,Linguistico,Laurea magistrale biennale,29,83.3
Linguistico,1042.0,L’Aquila,Linguistico,Laurea magistrale biennale,8,75.0
Linguistico,1183.0,Macerata,Linguistico,Laurea magistrale biennale,114,73.7
Linguistico,1291.0,Messina,Linguistico,Laurea magistrale biennale,30,55.0
Linguistico,1328.0,Milano,Linguistico,Laurea magistrale biennale,352,81.6
Linguistico,1304.0,Milano IULM,Linguistico,Laurea magistrale biennale,100,84.5
Linguistico,1361.0,Modena e Reggio Emilia,Linguistico,Laurea magistrale biennale,142,86.0
Linguistico,1179.0,Napoli Benincasa,Linguistico,Laurea magistrale biennale,106,64.2
Linguistico,1114.0,Napoli Federico II,Linguistico,Laurea magistrale biennale,102,65.5
Linguistico,1056.0,Napoli L’Orientale,Linguistico,Laurea magistrale biennale,430,61.9
Linguistico,1365.0,Padova,Linguistico,Laurea magistrale biennale,252,81.5
Linguistico,995.0,Palermo,Linguistico,Laurea magistrale biennale,153,60.7
Linguistico,1401.0,Parma,Linguistico,Laurea magistrale biennale,21,76.9
Linguistico,1386.0,Pavia,Linguistico,Laurea magistrale biennale,66,88.9
Linguistico,1241.0,Perugia,Linguistico,Laurea magistrale biennale,40,54.2
Linguistico,1167.0,Piemonte Orientale,Linguistico,Laurea magistrale biennale,24,87.5
Linguistico,1338.0,Pisa,Linguistico,Laurea magistrale biennale,90,72.6
Linguistico,1148.0,Roma Sapienza,Linguistico,Laurea magistrale biennale,340,69.6
Linguistico,1118.0,Roma Tor Vergata,Linguistico,Laurea magistrale biennale,70,69.2
Linguistico,1126.0,Roma Tre,Linguistico,Laurea magistrale biennale,176,71.8
Linguistico,1236.0,Roma UNINT,Linguistico,Laurea magistrale biennale,226,72.6
Linguistico,1122.0,Salento,Linguistico,Laurea magistrale biennale,77,68.0
Linguistico,1089.0,Salerno,Linguistico,Laurea magistrale biennale,75,60.0
Linguistico,1317.0,Sassari,Linguistico,Laurea magistrale biennale,40,87.0
Linguistico,1273.0,Siena,Linguistico,Laurea magistrale biennale,62,78.6
Linguistico,1268.0,Siena Stranieri,Linguistico,Laurea magistrale biennale,87,80.6
Linguistico,1318.0,Torino,Linguistico,Laurea magistrale biennale,562,75.9
Linguistico,1286.0,Trento,Linguistico,Laurea magistrale biennale,38,70.0
Linguistico,1427.0,Trieste,Linguistico,Laurea magistrale biennale,102,78.8
Linguistico,1006.0,Tuscia,Linguistico,Laurea magistrale biennale,35,87.5
Linguistico,1398.0,Udine,Linguistico,Laurea magistrale biennale,80,77.1
Linguistico,1248.0,Urbino Carlo Bo,Linguistico,Laurea magistrale biennale,102,69.4
Linguistico,,Valle d’Aosta,Linguistico,Laurea magistrale biennale,1,
Linguistico,1371.0,Venezia Ca’ Foscari,Linguistico,Laurea magistrale biennale,559,79.0
Linguistico,1557.0,Verona,Linguistico,Laurea magistrale biennale,240,92.7
Linguistico,1257.0,eCampus - telematica,Linguistico,Laurea magistrale biennale,668,73.7
Medico-sanitario e farmaceutico,1672.0,*,Medico-sanitario e farmaceutico,*,43061,86.7
Medico-sanitario e farmaceutico,1598.0,Bari,Medico-sanitario e farmaceutico,*,1723,81.3
Medico-sanitario e farmaceutico,1566.0,Basilicata,Medico-sanitario e farmaceutico,*,40,82.1
Medico-sanitario e farmaceutico,1709.0,Bologna,Medico-sanitario e farmaceutico,*,1452,89.6
Medico-sanitario e farmaceutico,1292.0,Bolzano,Medico-sanitario e farmaceutico,*,17,66.7
Medico-sanitario e farmaceutico,1872.0,Brescia,Medico-sanitario e farmaceutico,*,801,92.4
Medico-sanitario e farmaceutico,1722.0,Cagliari,Medico-sanitario e farmaceutico,*,544,87.3
Medico-sanitario e farmaceutico,1383.0,Calabria,Medico-sanitario e farmaceutico,*,232,51.8
Medico-sanitario e farmaceutico,1433.0,Camerino,Medico-sanitario e farmaceutico,*,118,92.3
Medico-sanitario e farmaceutico,1648.0,Campania Luigi Vanvitelli,Medico-sanitario e farmaceutico,*,1243,86.9
Medico-sanitario e farmaceutico,1106.0,Cassino e Lazio Meridionale,Medico-sanitario e farmaceutico,*,118,64.5
Medico-sanitario e farmaceutico,1607.0,Catania,Medico-sanitario e farmaceutico,*,946,83.6
Medico-sanitario e farmaceutico,1694.0,Catanzaro,Medico-sanitario e farmaceutico,*,852,86.8
Medico-sanitario e farmaceutico,1622.0,Chieti e Pescara,Medico-sanitario e farmaceutico,*,1084,81.7
Medico-sanitario e farmaceutico,1112.0,Enna Kore,Medico-sanitario e farmaceutico,*,126,52.9
Medico-sanitario e farmaceutico,1720.0,Ferrara,Medico-sanitario e farmaceutico,*,1177,89.5
Medico-sanitario e farmaceutico,1718.0,Firenze,Medico-sanitario e farmaceutico,*,1258,88.4
Medico-sanitario e farmaceutico,1610.0,Foggia,Medico-sanitario e farmaceutico,*,612,88.4
Medico-sanitario e farmaceutico,1651.0,Genova,Medico-sanitario e farmaceutico,*,982,88.8
Medico-sanitario e farmaceutico,1885.0,Insubria,Medico-sanitario e farmaceutico,*,406,94.4
Medico-sanitario e farmaceutico,1634.0,L’Aquila,Medico-sanitario e farmaceutico,*,632,82.6
Medico-sanitario e farmaceutico,1077.0,Macerata,Medico-sanitario e farmaceutico,*,51,68.6
Medico-sanitario e farmaceutico,1698.0,Marche Politecnica,Medico-sanitario e farmaceutico,*,705,91.0
Medico-sanitario e farmaceutico,1598.0,Messina,Medico-sanitario e farmaceutico,*,1006,82.1
Medico-sanitario e farmaceutico,1761.0,Milano,Medico-sanitario e farmaceutico,*,1726,91.7
Medico-sanitario e farmaceutico,1784.0,Milano Bicocca,Medico-sanitario e farmaceutico,*,659,86.9
Medico-sanitario e farmaceutico,1870.0,Milano Humanitas,Medico-sanitario e farmaceutico,*,320,92.5
Medico-sanitario e farmaceutico,1818.0,Milano Vita-Salute S. Raffaele,Medico-sanitario e farmaceutico,*,480,88.9
Medico-sanitario e farmaceutico,1714.0,Modena e Reggio Emilia,Medico-sanitario e farmaceutico,*,646,90.0
Medico-sanitario e farmaceutico,1615.0,Molise,Medico-sanitario e farmaceutico,*,341,77.3
Medico-sanitario e farmaceutico,1142.0,Napoli Benincasa,Medico-sanitario e farmaceutico,*,58,76.9
Medico-sanitario e farmaceutico,1588.0,Napoli Federico II,Medico-sanitario e farmaceutico,*,1641,80.7
Medico-sanitario e farmaceutico,1132.0,Napoli Parthenope,Medico-sanitario e farmaceutico,*,141,77.2
Medico-sanitario e farmaceutico,1760.0,Padova,Medico-sanitario e farmaceutico,*,1868,89.5
Medico-sanitario e farmaceutico,1608.0,Palermo,Medico-sanitario e farmaceutico,*,1222,84.9
Medico-sanitario e farmaceutico,1741.0,Parma,Medico-sanitario e farmaceutico,*,1027,88.6
Medico-sanitario e farmaceutico,1732.0,Pavia,Medico-sanitario e farmaceutico,*,1010,90.6
Medico-sanitario e farmaceutico,1551.0,Perugia,Medico-sanitario e farmaceutico,*,769,86.6
Medico-sanitario e farmaceutico,1761.0,Piemonte Orientale,Medico-sanitario e farmaceutico,*,716,91.9
Medico-sanitario e farmaceutico,1641.0,Pisa,Medico-sanitario e farmaceutico,*,1008,87.8
Medico-sanitario e farmaceutico,1650.0,Roma Campus Bio-Medico,Medico-sanitario e farmaceutico,*,231,89.9
Medico-sanitario e farmaceutico,1224.0,Roma Foro Italico,Medico-sanitario e farmaceutico,*,108,87.1
Medico-sanitario e farmaceutico,1320.0,Roma LUMSA,Medico-sanitario e farmaceutico,*,100,81.5
Medico-sanitario e farmaceutico,1673.0,Roma Sapienza,Medico-sanitario e farmaceutico,*,4062,87.9
Medico-sanitario e farmaceutico,1666.0,Roma Tor Vergata,Medico-sanitario e farmaceutico,*,1396,88.4
Medico-sanitario e farmaceutico,1206.0,Roma Tre,Medico-sanitario e farmaceutico,*,149,68.1
Medico-sanitario e farmaceutico,1655.0,Roma UniCamillus,Medico-sanitario e farmaceutico,*,165,80.6
Medico-sanitario e farmaceutico,1062.0,Salento,Medico-sanitario e farmaceutico,*,172,55.2
Medico-sanitario e farmaceutico,1557.0,Salerno,Medico-sanitario e farmaceutico,*,474,85.0
Medico-sanitario e farmaceutico,1718.0,Sassari,Medico-sanitario e farmaceutico,*,465,84.1
Medico-sanitario e farmaceutico,1688.0,Siena,Medico-sanitario e farmaceutico,*,737,88.7
Medico-sanitario e farmaceutico,1698.0,Torino,Medico-sanitario e farmaceutico,*,1796,89.3
Medico-sanitario e farmaceutico,1368.0,Trento,Medico-sanitario e farmaceutico,*,75,73.2
Medico-sanitario e farmaceutico,1885.0,Trieste,Medico-sanitario e farmaceutico,*,535,92.7
Medico-sanitario e farmaceutico,1834.0,Udine,Medico-sanitario e farmaceutico,*,357,93.2
Medico-sanitario e farmaceutico,1306.0,Urbino Carlo Bo,Medico-sanitario e farmaceutico,*,287,83.5
Medico-sanitario e farmaceutico,1240.0,Venezia Ca’ Foscari,Medico-sanitario e farmaceutico,*,92,67.8
Medico-sanitario e farmaceutico,1818.0,Verona,Medico-sanitario e farmaceutico,*,1080,90.9
Medico-sanitario e farmaceutico,1371.0,eCampus - telematica,Medico-sanitario e farmaceutico,*,1023,81.6
